Hometown,lon,lat
"Marshall, Mo.",-93.1968704,39.1230777
"Chatsworth, Ga.",-84.7699385,34.7659145
"Newhall, Calif.",-118.5400404,34.373361
"Daingerfield, Texas",-94.7218731,33.031793
"Georgiana, Ala.",-86.7419175,31.6371028
"Cranbourne West, Australia",145.2538591,-38.1022116
"Eau Gallie, Fla.",-80.6302721,28.1291097
"Sandviken, Sweden",16.775918,60.621607
"Troon, Scotland",-4.659948,55.541332
"Cuneo, Italy",7.5426711,44.3844766
"Rogersville, Mo.",-93.0557343,37.116995
"Shell Knob, Mo.",-93.6175382,36.6088329
"Oxted, England",-3e-6,51.255714
"Vallda, Sweden",11.97111,57.48623999999999
"Dunedin, Fla.",-82.7717684,28.0197404
"Columbus, Ind.",-85.9213796,39.2014404
"Savannah, Mo.",-94.8302451,39.9416606
"Lincoln, Ill.",-89.3648183,40.1483768
"Jamestown, N.D.",-98.7084357,46.9105438
"Carnoustie, Scotland",-2.70325,56.502565
"Southampton, England",-1.4049018,50.9105468
"Winschoten, Netherlands",7.0367877,53.14249840000001
"Bloomington, Ind.",-86.52638569999999,39.165325
"Braselton, Ga.",-83.7626729,34.1092735
"Assendelft, The Netherlands",4.7560638,52.4870604
"Red Wing, Minn.",-92.5369563,44.5660691
"Quito, Ecuador",-78.4678382,-0.1806532
"Anthem, Arizona",-112.1357339,33.8652315
"Glendora, California",-117.865339,34.1361187
"Dubai, UAE",55.2707828,25.2048493
"Jacksonville, Ill.",-90.2290098,39.733936
"Keswick, Va.",-78.3586224,38.0134293
"Oene, Netherlands",6.0473687,52.3441039
"Scotia, N.Y.",-73.9642915,42.8264652
"Chorzelo, Podkarpackie, Poland",21.4392528,50.329816
"Lexington, Ky,",-84.5037164,38.0405837
"Søborg, Denmark",12.4932564,55.742332
"Lafayette, Colo.",-105.0897058,39.9935959
"Highlands Ranch, Co.",-104.9739333,39.5480789
"Hutchinson, Minn.",-94.3692926,44.89254830000001
"Shawnee, Okla.",-96.9253004,35.3272928
"Saint Louis, Mo.",-90.19940419999999,38.6270025
"Andale, Kan.",NA,NA
"Bartlesville, Okla",-95.98081789999999,36.7473114
"Britton, Mich.",-83.8310513,41.9867114
"Oslo, Norway",10.7522454,59.9138688
"Wentzville, Mo",-90.8529107,38.81144
"Barrington, Ill",-88.1361888,42.1539141
The Netherlands,5.291265999999999,52.132633
"Overland, Mo.",-90.3623381,38.7011626
"Parkville, Mo.",-94.6821806,39.1950029
"Aubrey, Texas",-96.98611799999999,33.3042834
"Richland Hills, Texas",-97.2316869,32.8091672
"Rapid City, South Dakota",-103.2310149,44.0805434
"Catoosa, Okla.",-95.74581700000002,36.188987
"Archbold, Ohio",-84.307172,41.5214401
"Adkins, Texas",-98.2372329,29.3930129
"Circleville, N.Y.",-74.3834883,41.5142604
"Glendive, Mont.",-104.7107931,47.106401
"Marvin, N.C.",-80.81479399999999,34.9918154
"Dardenne Prarie, Mo.",-90.72930079999999,38.7703087
"Fontana, Wis.",-88.5752084,42.551374
"Pomona, Calif.",-117.7499909,34.055103
"Llandough, Wales",-3.198786,51.454881
"Sammamish, Wash.",-122.0355736,47.61626829999999
"Elk Grove Village, Ill.",-87.9703461,42.0039178
"Saarbrücken, Germany",6.997547,49.2381697
"Manchester, Mo.",-90.5092882,38.5969977
"Wales, Wis.",-88.38400879999999,43.0057564
"Brookfield, Wis.",-88.12605549999999,43.0609354
"Lombard, IL",-88.00784349999999,41.8800296
"Seneca, Ill.",-88.60979359999999,41.3111442
"Prosper, TX",-96.78508219999999,33.2480074
"Eureka, MO",-90.62790439999999,38.5025537
"Joplin, Mo.",-94.51328099999999,37.08422710000001
"Powersville, Mo.",-93.3002138,40.5491762
"Bergan, Norway",5.3220544,60.39126279999999
"Hannibal, Mo.",-91.35848159999999,39.7083789
"Mexico, Mo.",-91.887271,39.1730652
"Butler, Mo.",-94.33050589999999,38.2586347
"Normal, IL",-88.9906312,40.5142026
"Lake Saint Louis, Mo.",-90.78836040000002,38.7809384
"Upper Marlboro, MD",-76.74969089999999,38.8159473
"Cheney, Kan.",-97.78101129999999,37.6269792
"Buckner, Mo.",-94.19855749999999,39.132506
"Dallas, TX",-96.79698789999999,32.7766642
"Kansas City, MO",-94.5785667,39.0997265
"Moberly, Mo.",-92.43823669999999,39.4183689
"Dover Plains, N.Y.",-73.5765151,41.74120509999999
"Cuba, Mo.",-91.40348329999999,38.0628225
"Lewistown, Pa.",-77.571382,40.5992395
"Stanberry, Mo.",-94.5382939,40.217771
"Merida, Yucatan, Mexico",-89.5925857,20.9673702
"Balatonalmadi, Hungary",18.0086997,47.0317027
"West Lafayette, Ind.",-86.90806549999999,40.4258686
"Stralsund, Germany",13.0770347,54.30906539999999
"Edina, Mo.",-92.17268209999999,40.1675386
"Elizabeth, Ill.",-90.22151699999999,42.31779110000001
"Braymer, Mo.",-93.796047,39.5869582
"Mato Grosso, Brazil",-56.921099,-12.6818712
"Sofia, Bulgaria",23.3218675,42.6977082
"Gahanna, Oh.",-82.8793446,40.0192307
"Pevely, Mo.",-90.3906719,38.2835468
"Sedalia, Mo.",-93.2282613,38.7044609
"Potosi, Mo.",-90.7879086,37.936438
"St. Augustine, Trinidad & Tob.",-61.3997773,10.6473412
"Grimes, Ia.",-93.7925199,41.6883646
"Herculaneum, Mo.",-90.393146,38.25489090000001
"Burlington, Ill.",-88.54814119999999,42.0528038
"North Liberty, Ia.",-91.6075791,41.7521876
"Peculiar, Mo.",-94.4585625,38.71917639999999
"Montpelier, Vt.",-72.5753869,44.26005929999999
"Houston, Tx.",-95.3698028,29.7604267
Kenya,37.906193,-0.023559
"Kewanee, Ill.",-89.9248303,41.2455927
"Reinholds, Pa.",-76.1154669,40.2670462
"Lancaster, Mo.",-92.5279662,40.5208627
"Beloit, Kan.",-98.10615949999999,39.45611780000001
"Poplar Grove, Ill.",-88.822047,42.3683521
"Riverside, Mo.",-94.61301209999999,39.1775031
"Stigler, Okla.",-95.1230169,35.253708
"Black Jack, Mo.",-90.2673346,38.7933833
"California, Mo.",-92.5665786,38.6275278
"Zeeland, Mich.",-86.01865099999999,42.8125246
"Odessa, Mo.",-93.95355579999999,38.9991748
"Chatham, Ill.",-89.70454389999999,39.676163
"Brentwood, Mo.",-90.34928289999999,38.6175522
"New Haven, Mo.",-91.2190416,38.6083822
"Dighton, Kan.",-71.15673439999999,41.84385899999999
"Saint Charles, Mo.",-90.4974359,38.7881062
"Valley Park, Mo.",-90.49262139999999,38.5492204
"Bristol, Minn.",-92.1646722,43.55949
"Maidenhead, England",-0.7242048,51.52182089999999
"Doerentrup, Germany",9.002389299999999,52.0406712
"Novi Sad, Serbia",19.8227056,45.2396085
"Brewster, N.Y.",-73.6170721,41.3973163
"Faulconbridge, Australia",150.5473195,-33.693501
"Belton, Mo.",-94.5318982,38.8119527
"Lathrop, Mo.",-94.3299461,39.5483354
"Milton, W.V.",-82.1323637,38.4345321
"Mebane, N.C.",-79.2696688,36.0967637
"Marshville, N.C.",-80.3670085,34.988486
"Centerville, Iowa",-92.8738196,40.7290565
"Union, Ill.",-88.5423132,42.2330782
"Perry, Okla.",-97.28809830000002,36.2894855
"Awatukee, Ariz.",-112.0357137,33.3122624
"Rock Island, Ill.",-90.5787476,41.5094771
"Lawson, Mo.",-94.2041096,39.4383387
"Altoona, Iowa",-93.47508359999999,41.6435514
"Washington, Ill.",-89.4073123,40.7036482
"Kirksville, Mo.",-92.5832496,40.19475389999999
"Sidney, Ohio",-84.1554987,40.2842164
"Moorehead City, N.C.",-76.7260436,34.7229391
"Charlestown, Ind.",-85.6702406,38.45312
"Weatherby, Mo.",-94.2443945,39.9094454
"West Linn, Ore.",-122.6301313,45.3662205
"West Allis, Wis.",-88.0070315,43.0166806
"Wisconsin Rapids, Wis.",-89.8173465,44.38357630000001
"Fulton, Mo.",-91.94795859999999,38.84670819999999
"Oconto Falls, Wis.",-88.1428798,44.8738805
"Staley, Mo.",-94.54385239999999,39.2883141
"Alton, Ill.",-90.1842764,38.8906038
"Dardenne Prairie, Mo.",-90.72930079999999,38.7703087
"Glen Ellyn, Ill.",-88.0670118,41.8775293
"Islamorada, Fla.",-80.62783639999999,24.9242943
"Kaysville, Ut.",-111.9385521,41.0352216
"Excelsior Springs, Mo.",-94.22605589999999,39.3391712
"Alexandria, Ky.",-84.3879946,38.9595078
"Gardner, Kan.",-94.9271868,38.8108408
"St. Peters, Missouri",-90.6298922,38.7874699
"Seneca, Mo.",-94.61105739999999,36.8414565
"Belleville, Illinois",-89.9839935,38.5200504
"Pacific, Mo.",-90.7415194,38.4819976
"Columbus, Kan.",-94.8441239,37.1692278
"Aurora, Ore.",-122.7559267,45.2309536
"Oak Grove, Mo.",-94.12939089999999,39.0050073
"Waynesville, Mo.",-92.2007227,37.8286516
"Houston, Ohio",-84.33053939999999,40.2493317
"Rocky Point, N.Y.",-72.9253805,40.9525987
"Surrey, British Columbia",-122.8490125,49.1913466
"Corona del Mar, Calif.",-117.8730142,33.5978595
"Roseto degli Abruzzi, Italy",14.0160161,42.6751898
"Dinslaken, Germany",6.747534,51.5674264
"Honolulu, Haw.",-157.85814010000001,21.3098845
"Rock Falls, Ill.",-89.68899669999999,41.7797533
"Alanya, Turkey",31.995408,36.544443
"Cranberry Township, Pa.",-80.1071379,40.6849626
"Holts Summit, Mo.",-92.1224055,38.640315
"Murrells Inlet, S.C.",-79.0414261,33.5510021
"St. Clair, Mich.",-82.486024,42.8208653
"Scranton, S.C.",-79.7439557,33.9176621
"Easley, S.C.",-82.6015206,34.829838
"Cayce, S.C.",-81.0739827,33.96570910000001
"Lugoff, S.C.",-80.6892486,34.2273712
"Laurinburg, N.C.",-79.46282479999999,34.7740494
"Nassawdox, Va.",-75.8582639,37.4748572
"Laurens, S.C.",-82.0142597,34.4990116
"Piedmont, S.C.",-82.4645714,34.7023389
"Loxahatchee, Fla.",-80.2385732,26.7713387
"Medford, N.Y.",-73.0001068,40.8175985
"Salisbury, Md.",-75.5993692,38.3606736
"Hartsville, S.C.",-80.07333129999999,34.3742857
"Gilbert, S.C.",-81.3937131,33.9243121
"Hobart, Ind.",-87.2550353,41.5322592
"Midlothian, Va.",-77.6490005,37.5061069
"Weaverville, N.C.",-82.5606851,35.6970547
"Onley, VA",-75.71604049999999,37.6909641
"Honea Path, S.C.",-82.3915121,34.4465018
"Alto, Ga.",-83.5737843,34.4673222
"La Verne, Calif.",-117.7678355,34.1008426
"Monroe, Ga.",-83.713229,33.7948364
"Hudson, N.C.",-81.4959267,35.8484645
"Latta, S.C.",-79.4311616,34.3371047
"Liberty, S.C.",-82.69235909999999,34.78789100000001
"Lancaster, S.C.",-80.7709014,34.7204257
"Prosperity, S.C.",-81.5331602,34.2093079
"Gaston, S.C.",-81.1009286,33.8170974
"Orcutt, Calif.",-120.4359966,34.8652574
"Clemmons, N.C.",-80.3819984,36.0215258
"Yukon, Okla.",-97.76254410000001,35.5067215
"Wyoming, Ontario",-82.11877679999999,42.9488694
"Morris, Ill.",-88.4211785,41.357254
"Elizabethton, Tenn.",-82.21068760000001,36.3487196
"Dorchester, Ontario",-81.049127,42.9852149
"Chapin, S.C.",-81.3498211,34.1659795
"Federalsburg, Md.",-75.77215509999999,38.6942809
"Belton, S.C.",-82.49429479999999,34.5228881
"Mabelton, Ga.",-84.5824329,33.8187167
"Melville, N.Y.",-73.41512139999999,40.7934322
"Glenwood, Md.",-77.0277326,39.2868284
"New Hartford, N.Y.",-75.2876661,43.073403
"Sherrills Ford, N.C.",-80.9864655,35.6204121
"Daleville, Va.",-79.9129552,37.4099016
"Westminster, Calif.",-117.9897058,33.7591757
"Bell, Calif.",-118.1870156,33.9775142
"Hanahan, S.C.",-80.0031833,32.9305786
"Moses Lake, Wash.",-119.2780771,47.1301417
"Boiling Springs, S.C.",-81.9817726,35.046508
"Stanfield, N.C.",-80.4270094,35.2334772
"Flatonia, Texas",-97.10859719999999,29.6877325
"Rowland Heights, Calif.",-117.9053395,33.9761238
"Brooklet, Ga.",-81.6631659,32.37962940000001
"Williamston, S.C",-82.4779053,34.6184471
"New Tripoli, Pa.",-75.752039,40.681007
"Chesterfield, S.C.",-80.0881194,34.7359889
"Ladson, S.C.",-80.1098123,32.9857275
"Rehoboth Beach, Del.",-75.07601369999999,38.7209454
"Hudson, Fla.",-82.69343429999999,28.3644485
"Little Mountain, S.C.",-81.41232289999999,34.1962557
"Mt. Zion, Ill.",-88.8742405,39.7714252
"Lakewood, Calif.",-118.1339563,33.8536269
"Lake Jackson, Texas",-95.4343859,29.0338575
"Milledgeville, Ga.",-83.2320991,33.0801429
"Dillon, S.C.",-79.3711579,34.4165505
"Pomfret, Md.",-77.0306325,38.5735817
"Whitewright, Texas",-96.3924833,33.5128856
"Union, S.C.",-81.623711,34.7154122
Ridgeland S.C.,-80.980386,32.4807435
"Kingsburg, Calif.",-119.5541061,36.5139516
"Chauncey, Ga.",-83.0645928,32.1046197
"Coventry, R.I.",-71.5642076,41.6885978
"Redmond, Wash.",-122.121512,47.6739881
"Martin, Ga.",-83.18487809999999,34.4870458
"Plainfield, N.J.",-74.4073736,40.6337136
"Klaipeda, Lithuania",21.1442794,55.70329479999999
"Moncks Corner, S.C.",-80.01313739999999,33.1960027
"Anzoátegui, Venezuela",-63.95861110000001,8.5913073
"Eastover, S.C.",-80.6928654,33.876821
"Deltona, Fla.",-81.26367379999999,28.9005446
"Mars, Pa.",-80.0117254,40.6958996
"Harrington Park, N.J.",-73.9798601,40.9837089
"Osorno, Chile",-73.11494689999999,-40.5761897
"Bamako, Mali",-8.0028892,12.6392316
"East Chicago, Ind.",-87.4547635,41.63920239999999
"Lacey, Wash.",-122.8232553,47.0358969
"Bredäng, Sweden",17.9333207,59.2949285
"Orangeburg, S.C.",-80.8556476,33.4918203
"Lommel, Belgium",5.309601900000001,51.2306827
"Helsinki, Finland",24.938379,60.16985569999999
"Roebuck, S.C.",-81.9662139,34.8795683
"North Myrtle Beach, S.C.",-78.680016,33.8160058
"Chester, S.C.",-81.2142561,34.7048613
"Cayenne, French Guiana",-52.3354386,4.937977399999999
"Monck's Corner, S.C.",-80.01313739999999,33.1960027
"Kaplan, La.",-92.2848515,29.997984
"Goose Creek, S.C.",-80.03258670000001,32.9810059
"Sandersville, Ga.",-82.810138,32.9815431
"St. Thomas, U.S.V.I.",-64.8940946,18.3380965
"Montes Claros, Brazil",-43.8670745,-16.7291552
"Turbeville, S.C.",-80.0184063,33.8907158
"Warren, Mich.",-83.01465259999999,42.5144566
"Albertville, Minn.",-93.6687657,45.2312337
"West Salem, Ohio",-82.1098748,40.9714448
"Rockleigh, N.J.",-73.930414,41.0003754
"Seneca, S.C.",-82.9532036,34.6856555
"Niskayuna, N.Y.",-73.89144069999999,42.8000049
"Mickleton, N.J.",-75.2378013,39.7904071
"Lakesite, Tenn.",-85.126899,35.2086819
"Winterville, N.C.",-77.40107619999999,35.529051
"Christianburg, Va.",-80.4089389,37.1298517
"Brookville, Ohio",-84.4113366,39.8367207
"Lincolnton, N.C.",-81.2545251,35.473745
"Chester Springs, Pa.",-75.6342521,40.0784461
"Newtown Square, Pa.",-75.4007058,39.9868904
"Glenelg, Md.",-76.9943449,39.2682882
"Cambridge, Mass.",-71.10973349999999,42.3736158
"Canal Winchester, Ohio",-82.8123646,39.8466556
"Coeur d'Alene, Idaho",-116.7812225,47.6734632
"Grayson, Ga.",-83.95573999999999,33.8942729
"West End, N.C.",-79.5671837,35.2399843
"South Orange, N.J.",-74.2609903,40.7489277
"State College, Pa.",-77.8600012,40.7933949
"Flemington, N.J.",-74.85933179999999,40.5123258
"Toms River, N.J.",-74.1979458,39.9537358
"Limerick, Pa.",-75.5393155,40.2383606
"Woolwich Township, N.J.",-75.30962889999999,39.737154
"East Hanover, N.J.",-74.3647247,40.8200623
"North Andover, Mass.",-71.1350575,42.69870239999999
"Phoenixville, Pa.",-75.51491279999999,40.1303822
"Ghent, Belgium",3.7303351,51.0500182
"Central, S.C.",-82.7812526,34.7242749
"Garnet Valley, Pa.",-75.4696206,39.85834080000001
"Attleboro, Mass.",-71.2856082,41.94454409999999
"Newburgh, IN",-87.4052865,37.9444882
"Wrightsville Beach, N.C.",-77.7963709,34.2085036
"Skive, Denmark",9.0309083,56.5651232
"Moore, S.C.",-81.992074,34.833416
"Allentown, Pa.",-75.4714098,40.6022939
"St. Matthews, S.C.",-80.77786809999999,33.664876
"Havelock, NC.",-76.9013301,34.8790492
"Mount Airy, N.C.",-80.6053793,36.4999641
"Williston, S.C.",-81.4201063,33.4026477
"Darlington, S.C.",-79.8757116,34.3003526
"Hamilton, N.J.",-74.6796651,40.2115109
"Charlotte, NC.",-80.8431267,35.2270869
"Fort Oglethorpe, Ga.",-85.2569,34.9489645
"Granite Falls, N.C.",-81.4306457,35.7965205
"Bamberg, S.C.",-81.0348202,33.2971012
"Camden, S.C.",-80.6070237,34.24653929999999
"Hamer, S.C.",-79.3296565,34.4773478
"Cowpens, S.C.",-81.8039916,35.0167918
"Pinewood, S.C.",-80.4634176,33.7404382
"Allendale, S.C.",-81.3084405,33.0079345
"Hodges, S.C.",-82.2442889,34.2876186
"Lyman, S.C.",-82.12733120000001,34.9481741
"Floydale, S.C.",-79.3361584,34.3237717
"Pelzer, S.C.",-82.45914429999999,34.6462737
"Oakland, Fla.",-81.6280811,28.5551762
"Leesville, S.C.",-81.5132276,33.9163501
"Saluda, S.C.",-81.77205219999999,34.0015232
"Dartmouth, Mass.",-70.9704787,41.6130323
"Huntingdon, Tenn.",-88.4281063,36.0006178
"Bennettsville, S.C.",-79.68478139999999,34.6173803
"Harrisburg, N.C.",-80.6559017,35.3237528
"James Island, S.C.",-79.95284509999999,32.7534721
"Pendleton, S.C.",-82.7837514,34.6517733
"Southern Pines, N.C.",-79.3922539,35.1740471
"Aynor, S.C.",-79.1994874,33.9998881
"Powdersville, S.C.",-82.4929054,34.7917845
"Richburg, S.C.",-81.0195262,34.7159745
Chapin S.C.,-81.3498211,34.1659795
"Rutledge, Ga.",-83.6123935,33.6259545
"Tucker, Ga.",-84.2171424,33.8545479
"Buford, S.C.",-80.6167328,34.7445961
"Raeford, N.C.",-79.2241997,34.9809995
"Kingstree, S.C.",-79.83062640000001,33.6676643
"Vance, S.C.",-80.4228665,33.4337744
"Monroe, N.C.",-80.5495112,34.9854275
"Mullins, S.C.",-79.25449019999999,34.2057166
"Watchung, N.J.",-74.4509863,40.63788
"East Stroudsburg, Pa.",-75.1817547,41.0030522
"Nokesville, Va.",-77.57971189999999,38.698729
"Sylvania, Ga.",-81.636776,32.7504441
"New Ellenton, S.C.",-81.68566539999999,33.421531
"Clinton, N.C.",-78.32333249999999,34.9979453
"Reeltown, Ala.",-85.80523509999999,32.6037445
"Smyrna, Del.",-75.6046494,39.2998339
Tampa. Fla.,-82.45875269999999,27.9516896
"Bethlehem, Ga.",-83.7137827,33.9320556
"Everett, Mass.",-71.0536625,42.40843
"Riceboro, Ga.",-81.4339538,31.7368764
"Gadsden, S.C.",-80.7659223,33.8457093
"Marion, S.C.",-79.4006069,34.178216
"Warrenton, Ga.",-82.6620781,33.40708370000001
"Bentonia, Miss.",-90.3648139,32.6409711
"Santee, S.C.",-80.4864764,33.4751634
"Rockingham, N.C.",-79.7739457,34.9393201
"Columbia, S.C",-81.0348144,34.0007104
"Stevens, Pa.",-76.1551874,40.2162335
"Dalzell, S.C.",-80.4300818,34.0168212
Washington D.C.,-77.0368707,38.9071923
"Wagener, S.C.",-81.36121419999999,33.6523712
"Harlem, NY",-73.9464769,40.8115504
"Leesburg, GA",-84.1707423,31.7321156
"Oxford, Ga.",-83.8674051,33.6190031
"Summerville, SC",-80.17581009999999,33.0188755
"Eatonton, Ga.",-83.3884961,33.3267997
"Varnville, S.C.",-81.07927219999999,32.8504445
"Hyattsville, Md",-76.9455301,38.9559442
"Yorktown Heights, N.Y.",-73.7776336,41.2709274
"Waldorf, MD",-76.9105483,38.6265124
"Jacksonville, Fla",-81.65565099999999,30.3321838
"Cypress, TX.",-95.6937856,29.9716905
"Yeovil, England",-2.633308,50.942061
"Isle of Palms, S.C.",-79.7343791,32.8194131
"Sharon, Pa.",-80.4934035,41.2331116
"Saint Helena, Calif.",-122.4703868,38.5052429
"Abingdon, Va.",-81.9773482,36.70983349999999
"Limbach, Slovakia",17.2225798,48.2884848
"Mdina, Malta",14.4031146,35.8863691
"Ware Shoals, S.C.",-82.2467853,34.3984511
"Valbonne, France",7.009186,43.64152
"East Northport, N.Y.",-73.3245613,40.8767647
"Lancaster, Ohio",-82.5993294,39.7136754
"San Sebastian, Spain",-1.9812313,43.318334
"Yonkers, N.Y.",-73.89874689999999,40.9312099
"Lachapelle-Auzac, France",1.4724751,44.9438874
"Newcastle, United Kingdom",-1.61778,54.978252
"Cebu City, Philippines",123.8854366,10.3156992
"Ludlow, England",-2.7139129,52.367749
"Carqueiranne, France",6.072284,43.096777
"Lorsch, Germany",8.5675071,49.65392550000001
"Nakhon Sawan, Thailand",100.11996,15.6987382
"Phitsanulok, Thailand",100.2658516,16.8211238
"Midlothian, Scotland",-3.105353,55.8745653
"Erstein, France",7.66326,48.42353
"Jönköping, Sweden",14.1617876,57.78261370000001
"Boulogne-Billancourt, France",2.2399123,48.8396952
"Aix-en-Provence, France",5.447426999999999,43.529742
"Annandale, Va.",-77.1963703,38.8303905
"Whitby, Ontario",-78.94293290000002,43.8975446
"Sandersdorf, Germany",12.212033,51.56167689999999
"Bayville, N.J.",-74.1549173,39.9090924
"Regina, Saskatchewan, Canada",-104.6188944,50.4452112
"Badalona, Spain",2.2449607,41.446964
"Kettering, Ohio",-84.1688274,39.68950359999999
"Charlotte, N.C. (Providence",-80.8169001,35.1801273
"Montepelior, Va.",-77.6844344,37.8212538
"Beaufort, N.C.",-76.6638186,34.7182174
"Coburg, Bayern, Germany",10.962695,50.2612094
"California, Md.",-76.5074542,38.3004029
"Rumney, N.H.",-71.8125811,43.80534859999999
"Fulton, Md.",-76.92305069999999,39.1511692
"Lexington Park, Md.",-76.4620928,38.2575517
"Regensburg, Bavaria, Germany",12.1016236,49.0134297
"St. Louis, Mo. (Desmet",-90.4449607,38.661023900000004
"Penn Valley, Calif",-121.1910659,39.196005
"Great Falls, Va.",-77.2883157,38.9981652
"Bat Hefer, Israel",35.013729,32.333714
"Iron Station, N.C.",-81.15618979999999,35.4415237
"Wurzburg, Germany",9.9533548,49.79130439999999
"Pola de Siero, Spain",-5.660825,43.3915224
"Topsail Beach, N.C.",-77.63052929999999,34.3651685
"Gainesville, VA",-77.6138802,38.7956706
"Bothell, WA",-122.2054452,47.76011099999999
"Solon, OH",-81.44122589999999,41.3897764
"Midlothian, VA",-77.6490005,37.5061069
"Suwanee, GA",-84.0712997,34.0514898
"Ochlocknee, Ga.",-84.0529518,30.97379969999999
"St. John's, FL",-81.42789839999999,29.9719419
"Jonesborough, TN",-82.4734787,36.2942722
"Takoma Park, MD",-77.0074765,38.9778882
"Oswego, IL",-88.35145960000001,41.6828074
"Landenberg, Pa.",-75.7716437,39.7777755
"Longport, N.J.",-74.5248756,39.3142827
"Jerusalem, Israel",35.21371,31.768319
"Richmond, VA",-77.4360481,37.5407246
"Subang Jaya, Malaysia",101.5851192,3.0567333
"Land O' Lakes, FL",-82.45759380000001,28.2188992
"Greenville, SC",-82.3940104,34.85261759999999
"Dillsburg, Pa.",-77.034978,40.1109255
"Denver, CO",-104.990251,39.7392358
"Barrington, IL",-88.1361888,42.1539141
"North Myrtle Beach, SC",-78.680016,33.8160058
"Woodland, CA",-121.7732971,38.67851570000001
"Cheshire, CT",-72.9106202,41.5083668
"Pasadena, MD",-76.57107529999999,39.1073317
"St. Charles, IL",-88.3086867,41.9141945
